id,name,ppOld,ppNew,ppDiff,minuteUpdated
7562902,mrekk,24844.8,24121.52,-986,28175220
11367222,lifeline,22649,22263.56,-291,28175220
9269034,Rimuru,21408.4,20648.75,-1241,28175220
10549880,ninerik,20336.7,20145.88,1142,28175220
5199332,Chicony,20327.6,20031.81,0,28175220
6600930,Zoomer,19963.2,19984.58,1089,28175220
12779141,gnahus,20391.4,19970.29,-156,28175220
6447454,Peter FamilyGuy,20024.9,19861.59,2718,28175220
5339515,Mathi,19142.6,19510.99,2729,28175220
4504101,BlackDog5,19534.6,19131.84,-570,28175220
7525949,shimon,19738.9,19040.56,65,28175220
6304246,rayuii,19103.5,19021.49,1510,28175220
7512553,Utami,19598.1,19010.37,-686,28175220
13211727,NyanPotato,19574.1,18818.37,-1464,28175220
4108547,WindowLife,19136.5,18749.47,-708,28175220
12408961,maliszewski,18659.4,18408.89,-52,28175220
2291265,Arnold24x24,18643.9,18388.60,1629,28175220
124493,chocomint,17943.3,18367.79,4095,28175220
10323184,Flaro,18593.5,18349.83,-342,28175220
6114695,ciru,18637.3,18112.06,-658,28175220
8640970,enri,18717,18087.34,-998,28175220
7813296,Rektygon,18474,18034.34,141,28175220
2558286,Rafis,18239.1,18034.01,573,28175220
8856806,kirby_fella1115,18405.7,18033.25,-144,28175220
1419095,Aricin,17870,17908.62,2907,28175220
4787150,Vaxei,18468.8,17895.14,-27,28175220
7341183,ASecretBox,18553.9,17894.52,-1664,28175220
3717598,xootynator,18091.7,17837.27,2254,28175220
2546001,Intercambing,18492.3,17828.93,-978,28175220
4175698,sytho,17934.4,17616.95,577,28175220
11443437,mx10001,18322.3,17599.18,-1360,28175220
3498155,Zaqqy,17549,17442.76,838,28175220
11692602,LpBj3NoP7odrgHT,18039,17416.47,-238,28175220
9642774,Milkteaism,18089.4,17326.72,-834,28175220
5033077,Zylice,17557.5,17265.06,354,28175220
11604978,luciano,17688.1,17188.40,-1063,28175220
14612966,AlertedDragon,17501,17184.95,-1251,28175220
10651184,MINHOCA LOKA,17577.8,17017.15,-823,28175220
3345902,Varvalian,17713.1,16947.85,-1738,28175220
4882979,Dereban,17113.6,16946.13,966,28175220
6937470,kazamabc,17284.6,16886.55,620,28175220
9902255,Apostol,17149.8,16759.17,1345,28175220
5774823,Rupertion,17715.7,16751.41,-1276,28175220
7892320,mx10002,17084.9,16745.72,16,28175220
13962152,zZ CreatorGD Zz,17385.6,16619.13,-1495,28175220
2204373,Spare,17021.6,16577.03,-476,28175220
4581069,etn,16914.4,16576.61,-660,28175220
6142837,NoSin,16604,16441.70,604,28175220
11626318,Reused,16672.4,16410.36,1726,28175220
14097024,RhythmicRS,16430.9,16347.81,1465,28175220
6524092,VoProSSoFF,17155.1,16301.07,-1909,28175220
11415687,Kurumiw,17008.3,16293.88,-1136,28175220
2165650,mcy4,17256.9,16283.32,-1800,28175220
7027766,mx10003,16766.7,16260.74,-601,28175220
10077431,Plasma,16985,16248.52,-1942,28175220
8007528,Raikouhou,16778.3,16222.44,-1275,28175220
9072586,Andros,16729.1,16208.89,-270,28175220
11829390,sakuraskip,16294.9,16198.09,971,28175220
7280590,InBefore,16858.5,16194.77,-1123,28175220
13108233,kasiabarwicka,16608.9,16173.06,-1068,28175220
8181420,big snag,16058.9,16119.81,2364,28175220
12366071,nanoya,17037.9,16082.42,-2104,28175220
6157605,Topoi,16021.1,16078.65,1325,28175220
9224078,FlyingTuna,16897.2,16063.56,-1338,28175220
13204938,Lolu,16664.8,16042.82,-112,28175220
11652827,jordanlr7,16312.2,16022.14,823,28175220
8335950,Reedkatt,16748.7,16006.78,-1193,28175220
1876565,Mastasz,16993.9,15994.70,-2027,28175220
16900233,sowaboat,16096.4,15954.99,30,28175220
2766034,Umbre,16907.6,15943.49,-1426,28175220
4650315,idke,16310.6,15880.00,759,28175220
14215850,Bunnylikemoney,16322.9,15858.35,-1194,28175220
2675255,hqshe,15918.2,15846.92,906,28175220
1860489,_Slow,15852,15837.88,1321,28175220
9942252,Paraqeet,16293.8,15828.54,-602,28175220
18351160,Stixe,16153.4,15804.10,-558,28175220
10092099,Pablohh,15483.9,15804.07,2612,28175220
7918057,vincentsana,15955.6,15766.00,411,28175220
3765989,okinamo,15805.9,15759.00,305,28175220
5447609,Demonical,16458.8,15750.28,-1546,28175220
7342622,Freddie Benson,16614.4,15730.52,-1967,28175220
9067591,MightyDoc,15535.9,15700.38,2891,28175220
2590257,wudci,16192.9,15696.23,-541,28175220
12952320,aimbotcone,16145.4,15661.57,-1009,28175220
8179335,Micca,16488.4,15659.37,-1655,28175220
10073635,dench,16194.2,15636.46,-1886,28175220
14385814,akarinya,16426.1,15631.10,-1897,28175220
11198996,A21,16483.9,15624.93,-1428,28175220
9414229,Pinguinzi,15898.7,15598.40,977,28175220
11552867,Welter,16023.7,15561.10,-641,28175220
5981005,gamer228666,16426.1,15552.15,-1802,28175220
12155780,qazaq airlines,15486,15551.74,554,28175220
6619303,Cracento,16074.6,15526.34,-1300,28175220
7972980,-Din-,16085.9,15509.01,273,28175220
7025429,MyAngelMiku,15844.1,15505.07,-468,28175220
10083084,Wixonater,16087.5,15462.54,-484,28175220
7178423,POP ART TOWN,16287.1,15448.65,-1813,28175220
15587374,g wagon,15570.7,15443.26,891,28175220
14106450,worst hr player,16198.3,15434.99,-1488,28175220
8198848,Sawada,15763.7,15426.32,1387,28175220
4196808,Karthy,16177,15417.73,-967,28175220
9993348,ur cute,16062.5,15407.46,-1476,28175220
9313951,Tsuwagi,16179.9,15404.86,-1404,28175220
612898,nick1324,16297.6,15388.79,-1741,28175220
11553627,Jemzsee,15546.9,15364.16,139,28175220
5371497,Alumetri,15895.3,15329.12,-1154,28175220
12258658,Tsfury,15689.6,15322.27,-1372,28175220
4170932,Red_Pixel,15127.6,15322.05,2506,28175220
6574823,siina,15373.1,15314.80,1891,28175220
1473890,badeu,16266.2,15288.58,-1518,28175220
15296720,[ Freeze ],15684.1,15287.05,-205,28175220
10916561,Ailes Grises,15762.5,15184.87,-1141,28175220
17446380,MeOwz,15553.5,15183.64,-968,28175220
4908650,im a fancy lad,15793.2,15165.77,-389,28175220
7724148,hoanito,15972,15164.12,-1610,28175220
3171691,BTMC,15908.3,15162.15,-913,28175220
3506793,Viveliam,15859.2,15157.72,-754,28175220
6806754,weabole,15780,15124.37,-1514,28175220
2562987,azr8,15440.7,15119.23,965,28175220
13767572,Saiyku,16141.8,15107.15,-1971,28175220
9254536,khz,15743.9,15080.96,-518,28175220
1650010,Aireu,15878.2,15067.55,-1190,28175220
3069354,DanyL,15440.7,15057.05,810,28175220
4007897,obtio,15528.3,15055.02,250,28175220
3328742,Trail Mix,15537.3,15030.34,-802,28175220
11496364,JappaDeKappa,15215.2,15027.72,760,28175220
8788058,Jakson,15061.8,15019.16,1064,28175220
3126596,Mlaw,15859.4,15014.48,-1992,28175220
11269055,creepy reader,15592.1,15012.51,-1028,28175220
8075782,ratcho,15541.4,15005.75,-911,28175220
2932510,wuhua,15587.5,15002.83,-210,28175220
5645231,dingleton,15953.9,14989.29,-2189,28175220
10196805,angelkanna,15595.4,14984.44,-1406,28175220
8251785,killer2007,15556.5,14979.52,-1215,28175220
5218178,Malteser,15296.7,14970.47,796,28175220
4928776,AxewB,15510.2,14959.41,-479,28175220
8359561,mx10007,15765.1,14947.98,-1944,28175220
8082362,TrickyPugster,15385.2,14917.46,-914,28175220
22710559,Sp1cyy,15213.9,14909.07,807,28175220
6404583,-PloX,15533.2,14904.29,-1486,28175220
754565,Dustice,15316.8,14895.78,128,28175220
6800152,lPogonyuto,14777.1,14893.04,201,28175220
7883418,WakaiYuki,15368.1,14880.24,-218,28175220
6123428,Vamhi,15662.2,14850.32,-1706,28175220
5370153,Exarch,15086.6,14847.57,1152,28175220
10717635,Hakui Koyori,15784.2,14834.47,-1859,28175220
7075211,tekkito,15528.7,14797.38,-437,28175220
7657831,MBAPPEEEEEEEEEE,15698.5,14785.37,-878,28175220
4256461,Riot,14834,14778.18,-96,28175220
13300203,yary,15337.8,14745.75,-1211,28175220
2565902,MoeYandere,14745.7,14731.27,2256,28175220
10746970,Sawitar,15310.3,14727.17,-576,28175220
3149577,Coreanmaluco,15036.5,14715.32,-759,28175220
5527745,Abyssal,15364.5,14682.86,-1430,28175220
10613549,Shirosora,14756.3,14681.77,499,28175220
3995630,Rampax,14430.8,14666.14,2740,28175220
6591496,SadnessWillSear,15730.4,14663.34,-1537,28175220
16817965,Kamensh1k,15256.4,14632.22,-1858,28175220
4141918,Thundur,15520.7,14585.52,-1144,28175220
15293080,Kim Suhye,15266.5,14580.01,-1410,28175220
13065919,R1cho,14970.2,14555.39,-378,28175220
10199538,SL1PER,15260.9,14529.67,-1394,28175220
8975836,Snowy LP,14961.1,14480.26,-1053,28175220
11806306,Zyntex,14950,14475.20,-1884,28175220
12024659,qlco,15090.6,14472.43,-655,28175220
12970596,Gurbzy,14999.1,14466.85,-1308,28175220
17202789,R10sh1,15059.4,14463.75,-1378,28175220
9509358,termixo,14723.1,14454.17,-256,28175220
12632867,Neinja,14966.1,14452.88,-518,28175220
5423872,ruirui,15385.3,14432.80,-2529,28175220
3036545,975250450,15063.8,14424.02,-1037,28175220
9722332,Kaslana,14950.3,14405.75,-296,28175220
4852013,Monko2k,14966,14386.81,-272,28175220
9938943,CS2,15073.4,14380.56,-1711,28175220
8116659,criller,14630.3,14366.75,1090,28175220
7908994,dlwlrma-,15168.8,14355.58,-1570,28175220
10760701,Hexikey,15353.8,14346.24,-2259,28175220
8581210,LightsOut,14944.1,14343.14,-1516,28175220
2012453,PikaPwn,14768,14333.10,-42,28175220
13733307,makux,14734.8,14294.00,238,28175220
5477343,kurtis-,14708,14290.37,479,28175220
3533958,fieryrage,14996.2,14282.24,-540,28175220
6387149,kiirochii,14894.3,14277.50,-464,28175220
18414466,CosmoXR,15021.7,14269.58,-1435,28175220
6404027,Bartek22830,14894.1,14263.72,-1240,28175220
1492995,zonelouise,15423.4,14258.24,-3000,28175220
8443945,FlasTEH,14929.4,14246.89,-1486,28175220
4687701,- Biia,14698.3,14246.54,-698,28175220
4133758,Nameless Player,15057.1,14236.15,-886,28175220
12378737,Iugia,14972.8,14227.45,-1439,28175220
2572468,Nongsa,14509.6,14219.09,-245,28175220
2511839,Amamya Kokoro,14566.4,14200.72,-598,28175220
4633724,toon,14653.9,14189.71,-733,28175220
10933605,_HaxOr_,14650,14180.89,-1255,28175220
7611178,Pincus,15039.1,14169.76,-1786,28175220
10380158,Jabahh,14562.7,14157.27,-1819,28175220
9849451,NaPiii_,15088.1,14150.83,-1870,28175220
10572078,aba,15117.4,14140.92,-2295,28175220
3409977,TheKushVanMan,14029.7,14129.48,3089,28175221
1719471,EZChamp,15249.6,14094.61,-2099,28175220
7587734,Failing,15202.2,14083.38,-2465,28175220
10145045,Juh,14669.6,14073.11,-895,28175220
3068044,Dumii,14211.4,14066.54,1324,28175221
13062430,marcel7,14800.7,14063.18,-1706,28175220
6360447,CrimsonTheFox,14455.4,14040.74,190,28175220
13214651,Talullah,14588.5,14024.47,-460,28175220
9694263,Skrowell,14882.6,14016.65,-1410,28175220
12241010,TurtleSenpaii,14755,14009.85,-1784,28175220
5155973,Rizer,15033.8,14003.67,-2168,28175220
6778877,bloo,14895.8,14001.59,-1995,28175220
7774709,Gigi8974,14947.3,13999.83,-2982,28175220
8454773,MegaMK,14049.2,13964.74,748,28175221
12159899,NazunaAmemiya,14493.5,13946.72,225,28175220
12179012,Rinnu,14681,13938.95,-1771,28175220
11388931,sniperelite,14726,13931.55,-1810,28175220
11375105,lolol233,14729.7,13922.55,-1343,28175220
6725771,ferret irl,14232,13914.81,-125,28175221
10829419,Shion,14728.3,13906.93,-1420,28175220
9256771,gilraen,14481.6,13891.96,-633,28175220
2944449,Too Slow,14511.1,13888.41,-980,28175220
7969090,SkunkPunk,14335.4,13887.99,-308,28175220
3641404,uyghti,14576.4,13878.08,-1270,28175220
11684622,Sh3rg_,14774.6,13849.91,-1860,28175220
3517706,[ Zane ],14856.5,13838.36,-1977,28175220
2831793,filsdelama,14449.2,13824.41,-839,28175220
4787223,plump,14176.5,13819.43,-238,28175221
15599273,LighScrap,14093.8,13793.76,-450,28175221
13586618,taro,14436.4,13785.83,-409,28175220
6668666,Cappy,14654.3,13774.00,-743,28175220
7959222,majoreh,13760.9,13761.28,1827,28175221
18897621,Xemtin,14932.6,13760.90,-2287,28175220
8925266,Haadez,14609.5,13740.38,-1517,28175220
4734703,NathanRam1918,14305,13739.99,-664,28175220
6404488,WillCookie,14344,13739.47,258,28175220
11558207,shime,14391.3,13738.41,-1234,28175220
1777162,firebat92,14564.6,13735.39,-1260,28175220
5724445,MrFuture,14414,13723.28,-1139,28175220
5403374,dasdwqdf,13630.2,13708.56,2156,28175221
10903510,trumpatino69,13843.4,13698.27,715,28175221
8558031,dejiz,14452.8,13684.00,-1573,28175220
4945688,rairiku,14194.3,13681.34,-78,28175221
5645667,YaMaDarknesss,14403.6,13680.09,-1038,28175220
1874761,hallowatcher,13797.3,13676.26,1195,28175221
9325507,superCreper,14513,13672.21,-1661,28175220
15225729,Exxotl,14293,13671.80,-1570,28175220
2282047,Risiing,14392,13649.11,-1584,28175220
4550695,Ukase,13646.7,13639.55,2871,28175221
7469192,nobully,14479.6,13637.85,-1536,28175220
8660293,willy0214,13994.6,13631.55,411,28175221
11948617,Saymel,14658.5,13625.29,-1801,28175220
14733785,dawza-,14627.2,13612.67,-2635,28175220
4830687,BoshyMan741,14477.5,13606.42,-1089,28175220
12040280,Xyloz,14120.8,13602.69,-99,28175221
2110845,Rlsc,14215.5,13599.98,132,28175221
10841911,meowioos,14051.3,13598.95,815,28175221
1558603,MouseEasy,14578.1,13586.44,-2102,28175220
4209965,Bonk,12676.5,13579.43,5206,28175222
4470775,razorfruit,14376,13564.45,-2110,28175220
9303599,MrNobady,14682.9,13558.69,-2366,28175220
7341081,Tikkanen,14490.1,13550.18,-1507,28175220
10384559,Hauls,13878.7,13543.24,-368,28175221
14494895,tonaltwister,13571.1,13536.73,641,28175221
2768421,BlancPur,13572.9,13525.54,767,28175221
7415910,Avenito,14291.1,13525.33,-2092,28175221
15567583,SLIDER MISS,14196.9,13520.36,-2154,28175221
7780605,Fleh,14434.5,13500.87,-1816,28175220
5496627,Mac,14349.8,13497.29,-1292,28175220
7192129,Gasha,14395.5,13480.30,-2002,28175220
7216681,ramtin,13569.8,13476.75,1079,28175221
13380270,Kama,13997,13469.62,171,28175221
20120615,Pipipupu997,13906.7,13469.52,-2028,28175221
12911800,toara,8973.71,13468.89,2957,28175240
1334384,T A K A O,13752.5,13462.07,533,28175221
9331403,karomi,14245.7,13456.66,-2629,28175221
7010761,Kingling,13572.1,13450.73,1693,28175221
14764185,Mike Tyson,14126.9,13438.98,-1606,28175221
7627844,Mahmood,13895.1,13426.45,-668,28175221
6951444,Fjell,14373.9,13426.35,-2186,28175220
1545563,Anze,13343.2,13424.57,1950,28175221
8429128,gusgri,14195.5,13421.61,-586,28175221
9052194,Allegrissimo,14064.7,13417.61,-1239,28175221
9561644,AllyrD,14211.7,13413.99,-1516,28175221
6765641,heikneuter,14380.5,13412.37,-1595,28175220
7477458,Jordan The Bear,13813.4,13403.99,-580,28175221
9516156,Xelvion,13823,13400.09,-1343,28175221
7422021,Lane,13721.8,13389.51,163,28175221
10162611,cedru,14110.8,13388.06,-2311,28175221
8329753,yukin1014,13737.6,13385.58,602,28175221
9397144,[RyuTell],13768.9,13363.74,-278,28175221
17707250,aspen,13670,13362.19,226,28175221
11987104,Eagle5324,14544.2,13360.46,-2368,28175220
18323396,TotorPotate,13800.5,13358.69,-1030,28175221
8275006,-pare,14225.1,13358.41,-1174,28175221
4230827,theez,14027.7,13342.98,-1172,28175221
7344333,afe,14212.3,13341.20,-1859,28175221
6303313,Mathyu,13575.8,13335.01,216,28175221
8382196,kodama,13468.7,13333.45,1827,28175221
6922333,yadon,14407.8,13322.72,-3056,28175220
4511522,Doomsday fanboy,14008.6,13321.95,-1082,28175221
7787629,rafal,13832.8,13312.52,-292,28175221
10778261,Razei,14344,13311.08,-2468,28175220
10320157,BaconPug,13895.7,13306.51,-1035,28175221
5326197,Invoker,13476.7,13300.18,1737,28175221
9665206,kirby mix,13996.9,13299.28,-653,28175221
9578404,roliy,14110.5,13288.53,-1710,28175221
5919819,Woofel,14326.2,13287.82,-1335,28175221
5319959,0610,13918.1,13285.66,-1482,28175221
4100604,Area,13177.7,13273.53,2425,28175221
10625283,Enumi,14273.5,13273.46,-2271,28175221
10748631,Tommy315,13406.1,13272.47,1015,28175221
16395194,Taylan_,14084.4,13266.81,-1527,28175221
2537924,DazzLE_Wind,14154.4,13244.37,-1170,28175221
4321876,KoaLeahq,14102.5,13241.32,-1283,28175221
2757689,Toy,13370.8,13238.15,1132,28175221
19236903,Santa69,13478.4,13234.76,-847,28175221
8053576,Lam Tin Park,14017.2,13231.50,-1429,28175221
8688804,-Hideki-,13622.3,13221.33,-671,28175221
11509631,Hagawobla,13978.4,13208.75,-818,28175221
9501251,ChillierPear,13946.8,13192.81,-783,28175221
10346185,Rev0,13939.6,13190.99,-1134,28175221
284905,Ekoro,13088.3,13187.16,2491,28175221
6524603,Freezd,13320.5,13182.84,555,28175221
4497582,-Wolfy-,13899.5,13180.84,-1319,28175221
12052880,Jorlando,13147.3,13161.83,1413,28175221
3099689,Xilver15,13548.1,13153.15,964,28175221
10359706,rezendeevil,13557.3,13152.63,278,28175221
11922986,sriracha rice,12961.4,13150.53,2305,28175222
4250296,cute guy,14163.9,13147.13,-1791,28175221
7629285,Asde,12066.6,13146.86,-1211,28175223
3043603,kablaze,14069,13144.65,-1364,28175221
12036243,Inchainz,13608.6,13133.29,-653,28175221
11930908,Tea Spoon,13647.6,13132.37,208,28175221
7680559,Areox,13904.2,13131.74,-2025,28175221
2214428,takoz53,14095.8,13116.74,-2115,28175221
6928036,doki,13172.8,13092.52,475,28175221
10051720,Saryi,13197.1,13069.70,1495,28175221
8133880,_Fefe,13309.8,13067.02,811,28175221
11307733,nemroz,13360.3,13062.25,361,28175221
10640486,GRANDMASTER,13680.4,13058.03,-43,28175221
4782236,ithi,13608,13054.73,-1544,28175221
5392289,GIGAGAMER69,14112.8,13053.22,-2467,28175221
6506107,Rhythm blue,13754.8,13045.73,-1483,28175221
6337610,WaitWhatWolf,13513.3,13034.42,-314,28175221
12048368,Hy_Ping,13099.6,13020.30,1654,28175221
8861058,Lonky,13048.7,13017.28,913,28175221
9961301,TESTER PIVKA,13553.4,13007.00,-350,28175221
7246165,Kageno,13601.9,13002.80,-229,28175221
2395405,MAREK MARUCHA,13877,13001.27,-1540,28175221
10890712,Tonnisdk,13216.1,12997.04,1001,28175221
11607790,Chzaron,13183.2,12993.82,637,28175221
4916057,Stoof,13583.2,12992.66,-1277,28175221
3215487,Yellow-,13333.1,12992.49,-802,28175221
11684952,VineOpoly,13784.4,12990.31,-1670,28175221
14601125,-Polyrem-,13573.2,12987.56,-1652,28175221
11393702,Finney,13633.7,12970.04,-1641,28175221
9723127,ChaiPhukChep,13293.5,12965.75,14,28175221
12353810,papercandle,13349,12963.33,-564,28175221
5302223,Myst1k,13161.8,12960.78,-46,28175221
4571123,Mighty Paws,13453.7,12960.06,-974,28175221
7211425,- Frane-,13928.5,12958.82,-1872,28175221
5459981,-Machine-,13984.6,12953.23,-1523,28175221
4750008,Skydiver,13627.2,12948.19,-1516,28175221
12482253,Danini,13292.2,12939.91,-479,28175221
18973222,saykk,13471.9,12936.01,-767,28175221
4309566,Drox-,13933.3,12933.59,-2090,28175221
21207816,bored yes,13777.7,12928.16,-1981,28175221
1629553,rHO,14084.3,12926.52,-2242,28175221
84841,CXu,13887.1,12919.97,-1856,28175221
5798349,Jageko,13507,12918.93,-1291,28175221
3189069,dnfd,13334.5,12915.87,-1009,28175221
3274346,Blairzey,13275.5,12914.26,711,28175221
39828,WubWoofWolf,12807.2,12913.78,2464,28175222
4033022,blejd,13880.8,12913.34,-1564,28175221
8775024,Karuna,13273.8,12907.11,305,28175221
4734244,Informous,13048.4,12898.75,1205,28175221
11983229,Ninomae Ina-nis,13471.6,12897.86,-1395,28175221
12637617,-fainted,13443.1,12894.88,-1534,28175221
14970132,SaintSFT,13657.6,12891.25,-2199,28175221
8780223,katagiriaki1006,13529.8,12890.85,-1359,28175221
3792472,Woey,12930.6,12887.45,1730,28175222
11973981,lightwine,13903.5,12887.44,-1709,28175221
12252724,honque,12909.9,12884.51,1176,28175222
13705417,RafGPio,13037.6,12872.41,-763,28175221
2553519,Camberos,14087.6,12869.21,-1739,28175221
4705732,eran,13312.7,12863.61,-800,28175221
12958376,akanoriron,13377.7,12859.39,-641,28175221
3698691,Vivace,13234.9,12852.76,198,28175221
12736534,treyarch,13523.6,12840.22,-840,28175221
4277702,Mystia,12716.6,12837.05,1925,28175222
9276293,EzChock,13833.7,12825.84,-1380,28175221
5965797,Zesdash,13656.1,12816.08,-1788,28175221
7785655,Pepsi Max,13323,12814.65,358,28175221
3772251,Ephix,13348,12813.99,-48,28175221
12739835,villix,13185.7,12809.28,-868,28175221
5247450,Mirei Hayasaka,13195.3,12801.05,-713,28175221
9818947,Zpinxx,13664.9,12798.58,-833,28175221
7781914,Rikiya,13321.3,12796.49,-801,28175221
13304804,-Sardonyx,13784.1,12795.04,-2134,28175221
8195473,Cyo,13447.1,12790.65,-1154,28175221
13596160,gheanfoil,13189.9,12786.75,-1048,28175221
4857328,Bullia,13209.4,12754.44,-423,28175221
12133744,Warpscon,12753.4,12748.25,1646,28175222
3219026,Rohulk,12815.4,12742.98,1682,28175222
8698024,defii,13512.3,12731.63,-1556,28175221
1646397,Crystal,13271.5,12723.41,-1195,28175221
3551255,Afrodafro,13408.2,12721.54,-962,28175221
10188022,-Hirata,13422.4,12718.80,-1455,28175221
4361729,Wario,13623.8,12718.67,-1761,28175221
14267996,Cocali,13464,12709.49,-1213,28175221
8799923,Suyong_,13522.1,12706.04,-1552,28175221
7786382,boleks,13324.6,12705.86,-389,28175221
2454767,adyoz,13210.7,12703.25,-1326,28175221
11113490,Legend_OZ,13106.4,12702.41,-135,28175221
7818990,Cheyne,13813.7,12695.48,-2662,28175221
5563397,chaotic_turtle,13748.9,12689.59,-1934,28175221
12130906,[ Master ],13357,12687.43,-1341,28175221
12169267,315,12581.7,12682.09,1735,28175222
6407282,Kazuki K,13186,12681.71,-660,28175221
4497691,Fangzy,12940.1,12680.16,1619,28175222
7165477,Ryuzaki,13423.2,12678.91,-1602,28175221
4608074,Skycries,13408.3,12671.53,-1884,28175221
9719351,Lucrise,13057.4,12664.95,-471,28175221
8901306,C-L,13178.9,12664.90,-346,28175221
10571948,That1Under,13333.9,12663.53,-1308,28175221
14731375,-Lookz-,13121.8,12657.56,-224,28175221
2303856,Wieran,12941.7,12655.44,245,28175222
6942259,Rebo,13737.1,12655.35,-2392,28175221
8472976,hyeok2044,13548.7,12652.64,-1454,28175221
6888972,amae koromo,12800.4,12652.05,920,28175222
3474202,lowju,12799.8,12649.72,877,28175222
24371637,Thornnn,12912.5,12642.51,-230,28175222
9211924,Melvr,13181.4,12640.30,-821,28175221
8671241,rip fc,13035.7,12637.06,-1006,28175221
4637369,Petit,12927,12634.96,158,28175222
9888266,HikkaSka,13343.5,12634.32,-1334,28175221
6169483,-Hebel-,13401.2,12632.46,-1557,28175221
2734971,bango,13375.4,12626.60,-1769,28175221
8766780,Hera_,13308.6,12619.68,-2102,28175221
3872987,-raizen-,13393.2,12619.52,-587,28175221
9712285,desuqe,13169.1,12616.41,-849,28175221
4142572,Math God,13178,12615.52,-1206,28175221
9217468,II II I,13322.1,12613.31,-1719,28175221
7728757,-ZooM-,13111.4,12609.71,-1069,28175221
1460263,Pain,13471.2,12605.31,-876,28175221
4845266,haruchi,12742.6,12599.56,599,28175222
11461426,XenoitesBadPog,13165.7,12599.48,-1025,28175221
718454,ThePooN,13076.3,12598.63,739,28175221
9747255,Fobxx,13465.5,12597.81,-1293,28175221
14335574,interested,13155.3,12594.37,-1738,28175221
14733798,Zeaqk,12813.6,12591.92,-718,28175222
11663882,Jorikawa,12786.9,12589.57,1501,28175222
15734664,Sirboks,13320.7,12584.00,-1762,28175221
9948625,Mag,13024.3,12583.48,-659,28175221
6215032,Orenburg,13289.7,12580.54,-184,28175221
12088216,Lewis Hamilton,13276.9,12579.14,-1943,28175221
3048222,Wakson,13535.6,12576.46,-1498,28175221
14689295,Misaka Mikoto,12853.2,12575.64,54,28175222
7673764,cloud_chaser02,13614.1,12568.49,-2095,28175221
10878651,QAWSEDRFTGYHUJI,13676.1,12566.02,-2062,28175221
16031697,CHEMOTHERAPY,12969.6,12562.85,58,28175222
6046526,IcyBoat,13028.8,12562.36,-658,28175221
1705090,ayy lmao,12499.9,12559.51,431,28175222
8769858,Yonannas,12787.7,12556.82,1726,28175222
2507306,Calcium,12891.7,12555.13,216,28175222
11405263,Fametime,13117.9,12554.91,-2624,28175221
11967146,teach to play,13315.5,12549.64,-744,28175221
15818398,Finzu_,13227.2,12549.58,-1488,28175221
1987591,Rosemi Lovelock,12647.1,12549.50,952,28175222
14277157,Nailer91,12811,12535.98,-89,28175222
4959454,A]],12690.8,12533.36,305,28175222
11021073,baoo,13565.7,12531.99,-1721,28175221
9920144,Kryterion,13447.4,12529.97,-1368,28175221
11383358,Drxvmik,13438.5,12527.83,-1950,28175221
1458932,KyoouN,13000.3,12527.08,381,28175222
7959945,[C],12874.5,12523.74,-269,28175222
4780986,Smarteyy,13257.9,12521.09,-186,28175221
6267851,Yuuzinho,13117.1,12519.84,-898,28175221
8252592,Ragezeus,13451.4,12518.42,-1681,28175221
4819811,NinjaFish,12573.6,12518.08,2256,28175222
14671051,Furamun,13024,12510.02,-685,28175221
7817539,Steven Naismith,13261.5,12504.55,-1407,28175221
11610772,MakiDonalds,13476.5,12499.06,-1952,28175221
8682683,Stunar,12941,12497.56,-56,28175222
11715109,AlmightyDoor,12979.2,12495.88,-776,28175222
10981997,Nekoyase,13055.8,12490.36,-764,28175221
10223298,VitorSkull,13169.7,12487.05,-1566,28175221
12265149,xceller,12884.9,12486.12,128,28175222
1041943,Zeisen,12818.8,12485.78,-772,28175222
2644828,t[-_-t],12242.6,12482.66,2526,28175223
10567112,Alfrah,13055.4,12479.35,-1145,28175221
11869374,kyhwill,12959.1,12477.93,-672,28175222
10056419,PaintedKoala,12641.1,12477.42,1021,28175222
6440158,Misumena,13255.3,12473.71,-1265,28175221
9987634,carbon dioxide,13022,12461.28,-1808,28175221
9704802,Zekk,12709.1,12459.69,-819,28175222
12145220,Nekkid,12600.8,12458.76,1450,28175222
15339747,runnysunny,13216.2,12455.21,-2634,28175221
4796794,Vento,12925,12454.69,-1188,28175222
4253615,zubs,12960.4,12450.78,505,28175222
6567297,lowskilluser,13049.2,12447.87,-1176,28175221
3542416,- Nikliu -,12748.4,12445.11,-206,28175222
3614356,-Kazuki-,12602.2,12445.09,1883,28175222
1818573,Anroyz,13092.9,12444.87,-416,28175221
11469447,Arbusion,12654.5,12436.92,337,28175222
10652837,Rammu,12915,12435.60,292,28175222
11226645,JackPaX,13393,12432.32,-1518,28175221
11548737,Yezman,13010.1,12429.14,-1430,28175222
4797389,AbrahamR,13116.4,12426.51,-617,28175221
1389663,talala,13333.8,12424.60,-1290,28175221
7790974,Ryzeren,13052.2,12423.91,-1621,28175221
12563874,RizzOpoly,13059.9,12423.49,-1538,28175221
3163649,GfMRT,12700.4,12421.67,266,28175222
14176480,Raspigaous,13373.1,12419.73,-1890,28175221
6159669,daanit,12725.7,12416.08,650,28175222
12147277,-Kedama,13203.7,12400.46,-1507,28175221
14289060,Warinn,13127.9,12397.38,-1389,28175221
