id,name,ppOld,ppNew,ppDiff,minuteUpdated
2037319,sylwia132,6654.21,6293.26,-38,28176494
6290453,TNLo,6514.74,6291.24,128,28176494
15544121,shimaris314,6390.51,6290.30,559,28176494
7401143,Melang99,6522,6290.09,-22,28176494
1303678,Rareeeh,6475.18,6289.44,189,28176494
5017330,-Patchouli-,6477.19,6289.34,33,28176494
1501176,Sugar Shit,6293.43,6288.51,1063,28176495
9117835,Beesu,6338.93,6288.47,744,28176495
13721941,TANTANTANTANN,6257.91,6287.05,355,28176495
7948095,ashuraito,6318.73,6285.62,517,28176495
6112982,Zer0_Rec0iL,6491.22,6284.34,191,28176494
29255000,estkun,6360.16,6282.71,474,28176495
4993235,Youth,6468.11,6282.19,22,28176494
4137602,zuzu23,6395.45,6281.98,-13,28176494
21313351,fgood246,6372.75,6281.83,322,28176495
8801844,ZeddaStake,6612.49,6281.41,328,28176494
30317645,usugitanexe,6374.53,6280.93,320,28176495
19047553,MelyRushia,6354.5,6277.09,302,28176495
20409319,nigori_sinrutyu,6373.22,6273.97,314,28176495
15669489,Chiezcayk,6425.93,6273.52,26,28176494
17857743,mogumoguokayu,6484.45,6272.99,-315,28176494
5571525,LoliFlanboy,6356.67,6271.55,372,28176495
8785836,yasaccy,6409.3,6271.38,73,28176494
4249989,Crono,6547.87,6271.27,33,28176494
582329,eva603950329,6477.71,6270.63,456,28176494
1535211,Syphist,6693.33,6269.80,78,28176494
5104050,wjs4331,6407.77,6265.75,300,28176494
10915454,r0XX0r0102,6371.39,6265.74,24,28176495
8175041,Lyanny,6421.06,6262.14,14,28176494
364497,tamutamu,6421.46,6261.55,720,28176494
416267,mega_chicken94,6464.26,6261.41,176,28176494
22739855,Jaboimans,6549.24,6261.02,-158,28176494
12081640,dyyosi_game,6282.81,6258.83,477,28176495
3633507,Cutie Cyclops,6617.07,6257.86,-53,28176494
16115719,Koron_,6570.16,6257.27,-109,28176494
12510704,JackTVN,6544.68,6257.09,6,28176494
5165227,le riami3,6482.99,6254.85,373,28176494
4617937,yude,6390.31,6253.12,878,28176494
18133003,believer_i,6320.85,6253.11,99,28176495
21598290,Mamehinata,6419.94,6252.43,163,28176494
4744619,Ale555,6322.91,6252.01,948,28176495
26241550,Rigbyuis,6367.5,6250.62,779,28176495
4980775,best nf player,6239.17,6250.02,892,28176495
2290006,xxxddd12xd,6529.94,6249.94,114,28176494
14682431,Chitopo,6279.62,6249.79,435,28176495
5513129,MiauwNeko,6384.36,6249.49,389,28176494
6744831,artyix,6460.81,6248.06,94,28176494
31375819,JNISA913,6460.28,6247.99,78,28176494
30873773,Norim4ki,6355.08,6247.47,308,28176495
8647759,XxepicDJxX,6313.35,6246.03,288,28176495
3291308,kennyth77,6477.86,6245.96,-38,28176494
13866341,Firiya,6502.82,6245.35,26,28176494
8903888,Kaho-Hinata,6534.93,6244.58,270,28176494
9393764,Sirayuki03,6470.21,6243.44,-88,28176494
10991977,-Mehmet,6609.28,6243.39,-641,28176494
1695542,phatweasul,6539.86,6242.45,518,28176494
20579916,RK_Quensan,6369.7,6242.40,447,28176495
15690697,Nakiri Ayame -,6639.76,6241.53,-222,28176494
29340030,reanegi,6011.65,6240.95,239,28176496
14545429,tulkbr,6543.67,6240.71,-381,28176494
1411319,kiminokokoro,6542.24,6239.79,-196,28176494
21596820,Zintyn,6353.9,6239.74,582,28176495
7061245,Tepes Krul,6543.25,6239.58,90,28176494
6378892,takuminn1005,6340.57,6239.28,279,28176495
13821997,hehebear,6520.34,6237.94,-125,28176494
19563222,GreatEstel,6191.88,6237.24,314,28176495
31748902,komomo_,6457.98,6234.94,227,28176494
544006,osuoragokuu,6614.2,6232.71,-280,28176494
7957309,Lusia,6437.2,6232.57,-26,28176494
9282958,miyahaya3993,6260.37,6230.87,400,28176495
9863322,- [ T a B ] -,6330.58,6230.27,641,28176495
2314328,thebendoftime,6459.69,6230.05,1,28176494
5364763,Nao Tomori,6598.89,6228.24,-74,28176494
29329876,XxOMMCxX,6210.65,6227.32,604,28176495
10098927,Luna Yuuki,6650.52,6226.99,-176,28176494
16736934,clockbite,6215.78,6223.72,1347,28176495
6645805,Pekka,6558.4,6222.07,137,28176494
2307424,Trajiic,6376.36,6221.77,304,28176495
10373568,Lawrence Angelo,6437.16,6221.76,258,28176494
13394649,Tomato466,6287.4,6221.34,148,28176495
2793362,ClumsyRyo,6467.6,6221.06,45,28176494
4714696,Twiggles,6554.44,6219.96,-526,28176494
18779981,4izcak3,6569.7,6217.70,452,28176494
3570595,jorgurt,6239.46,6217.33,629,28176495
10065976,Zippiqwq,6605.02,6216.96,23,28176494
1133830,TurnipQueen,6462.25,6214.36,572,28176494
15101294,lutet,6579.62,6213.88,-592,28176494
13551943,Rachri,6568.96,6213.59,-406,28176494
13631923,_Yukm,6345.52,6213.53,25,28176495
7349562,TK-hisui,6528.64,6212.92,-29,28176494
7562543,154s8a6,6326.53,6212.47,263,28176495
10083910,Nekofuse,6476.89,6212.25,-179,28176494
1399551,Sylphi,6400.12,6212.21,308,28176494
332555,HeatKai,6498.05,6211.00,552,28176494
7580428,ongsengxiang,6400.54,6210.56,-163,28176494
2773015,2020Rivalry,6588.04,6209.41,168,28176494
16433513,marukyu2006,6259.27,6209.30,490,28176495
9355383,JaleaSenpai,6406.59,6208.29,-130,28176494
27551581,Leralica,6190.16,6205.62,1206,28176495
13460759,kalmlpvfangirl,6465.54,6205.32,-204,28176494
13206919,twonicorn360,6011.72,6204.92,1904,28176496
30987200,TSR54,6129.6,6204.81,554,28176495
1776389,Cupcake_Lover,6509.16,6204.11,-54,28176494
32555965,ryuen_osu,6131.76,6197.24,417,28176495
21802089,Nassy317,6297.06,6195.99,251,28176495
10615119,Ame--,6166.23,6195.14,643,28176495
1724562,daic50577,6582.24,6194.98,-192,28176494
12398543,NighT_17,6344.25,6192.84,342,28176495
17379159,Minyatoes,6195.18,6192.59,558,28176495
14320297,platuna,6284.44,6189.73,381,28176495
16069983,Papitora,6252.2,6189.63,279,28176495
10183710,KatLeNeko,6531.73,6188.79,121,28176494
5362422,Sephiroth256,6432.17,6188.29,-22,28176494
15569777,RaizeGear,6048.07,6187.64,1251,28176496
15362706,Sorakocham,6349.97,6187.54,4,28176495
3524805,jeantommy5,6532.77,6187.46,-71,28176494
12609194,shigatori123,6487.73,6186.86,212,28176494
9034794,Zefys,6283.68,6186.63,145,28176495
12296460,MAR1SA,6225.85,6186.01,313,28176495
1248974,Chozo007,6551.88,6183.91,22,28176494
9086438,TaikoMom,6422.97,6183.84,371,28176494
6879864,dubuqiuyu,6486.75,6183.79,84,28176494
23122298,twinkleutopia,6306.64,6183.47,179,28176495
11913682,dokkoi0529,6353.46,6182.75,189,28176495
15980728,- Nanaki -,6576.54,6182.49,22,28176494
5006679,captainblund,6317.11,6181.10,248,28176495
3123832,cookiecrisp,6255.36,6180.17,421,28176495
14903648,lumpfren,6272.88,6180.10,723,28176495
23471382,mainn1201,6278.23,6179.60,-26,28176495
12199349,Mentikatsu,6160.09,6179.34,696,28176495
6248291,Rectorez,6375.26,6178.36,9,28176495
16215559,Gattxxa,6067.3,6177.88,238,28176495
2161106,coolbeauchi-,6266.84,6177.40,143,28176495
1065794,Ariel,6447.41,6176.90,228,28176494
16456158,Optimus Prime,6069.39,6176.31,962,28176495
19380721,-karUpA-,6336.2,6175.83,89,28176495
19998006,JadeStone,6168.33,6174.52,710,28176495
17564809,perroviajero,6382.62,6174.06,111,28176494
2071008,yz1155,6348.46,6173.57,33,28176495
4176622,nakayuu1227,6381.36,6173.39,60,28176495
2490216,IniAfi,6406.65,6172.26,529,28176494
2994397,yaoyujie0332,6335.45,6172.17,351,28176495
10311968,Xoran,6398.98,6171.55,70,28176494
2836412,LudH2O,6510.48,6170.18,351,28176494
2983690,reviatann,6165.24,6170.14,635,28176495
13883186,TakoJoe,6301.14,6169.98,469,28176495
5233217,opes_noven,6380.38,6169.25,-23,28176495
27745918,Zennan,6185.01,6168.22,152,28176495
26823566,neko41247,6230.74,6167.58,404,28176495
5213962,NamesAreRubbish,6346.51,6167.37,686,28176495
10558926,BlacKie,6500.51,6167.21,-90,28176494
12121160,J Vtol,6548.02,6167.05,-100,28176494
17237282,Kogarq,6364.78,6166.75,-126,28176495
7449632,lacto,6350.5,6166.59,21,28176495
10476395,Subrosa,6456.21,6165.28,-331,28176494
341371,Kuponk,6570.77,6164.79,44,28176494
16903694,Pinkiemane,6429.51,6163.05,49,28176494
17088447,Chandelier-5,6363.09,6160.17,139,28176495
20674737,NFAN_marisa831,6145.81,6160.06,522,28176495
8171420,Toddynho_1,6613.44,6159.25,-128,28176494
1518469,Zayn,6276.96,6158.90,366,28176495
16608860,yoshyap,6146.78,6158.72,201,28176495
8785978,zakuro620,6425.54,6157.68,-296,28176494
12034932,MetaManectric,6126.02,6157.44,720,28176495
9435232,Severity,6335.48,6154.73,-7,28176495
2825305,Naservas,6634.13,6154.60,-365,28176494
10512663,af-,4911.84,6154.43,-295,28176500
6210305,agzcagz,6333.2,6152.98,227,28176495
468393,kg2161012,6456.83,6152.24,343,28176494
7688476,xBomb72,6385.55,6150.14,189,28176494
22920859,Ky1eee,6134.76,6149.76,193,28176495
16142907,qqrey,6297.23,6149.13,152,28176495
7726804,Squad,6251.04,6148.98,616,28176495
14687636,ixidbixi,6044.24,6148.35,1548,28176496
7043629,Az MAX ru,6290.57,6148.32,117,28176495
8637754,Sakura_Heroes,6510.56,6148.05,-188,28176494
18410239,ninomiya0912,6300.35,6147.98,339,28176495
7998596,P u r e,6251.16,6146.57,461,28176495
15420662,Agamalpa,6206.13,6146.15,241,28176495
4672152,-Bushiso,6210.1,6145.03,519,28176495
16118849,cartografiar,6394.56,6143.27,-171,28176494
614416,CivelMamosora,6381.75,6141.85,721,28176494
25608671,SleepySkyler,6269.01,6140.53,853,28176495
12814208,Saisho,6189.52,6140.04,100,28176495
13233720,kitamajiro,6136.5,6138.71,397,28176495
11237552,nekochandao,6243.59,6138.33,238,28176495
9943864,Lolagin,5954.02,6136.92,1151,28176496
2489559,Frobist,6365.36,6136.45,-470,28176495
10000699,shun0523,6146.16,6135.61,278,28176495
26117770,Debericator,6007.35,6135.54,-382,28176496
1663328,L A P I S,6329.69,6135.45,-40,28176495
13547517,magudonope,6169.81,6134.60,353,28176495
10529105,Namfu,6380.61,6133.58,166,28176495
7302000,kentaloooupe,6390.48,6131.80,-177,28176494
13877185,AriPhoenixGirl,6316.32,6128.60,185,28176495
1751879,shiroino,6355.69,6128.50,19,28176495
7301817,Eryzr,6423.71,6126.70,-59,28176494
8645486,NianHow,6215.35,6125.40,259,28176495
23343616,wenbin,6393.49,6124.99,-308,28176494
9570374,pugee,6208.3,6122.04,376,28176495
10284306,DeRukuu,6283.14,6121.38,83,28176495
15844793,jjjjuuunn,6287.83,6118.73,-66,28176495
786316,yakiniku,6221.96,6117.73,268,28176495
14061140,hencosa0254,6211.01,6116.74,286,28176495
7179784,_the,6422.88,6114.07,33,28176494
11219323,kamigamixx,6177.48,6113.54,347,28176495
1795470,kinotwo,6292.02,6113.25,210,28176495
16896082,DarkGiangi,6348.47,6111.09,6,28176495
8456849,Bupacho,6376.14,6111.02,-142,28176495
28204057,yuu2002,6068.62,6109.25,654,28176495
1416484,Aldwych,6477.53,6108.95,69,28176494
14728477,-Hitagi,6235.38,6108.19,-159,28176495
9880523,AppleWuIsMe,6368.69,6108.08,-219,28176495
15911658,Yakijake_852,6348.12,6108.07,-230,28176495
24906493,ria tiraimi,6016.38,6108.00,-274,28176496
9148286,E-M-i,6376.59,6107.33,296,28176495
31897039,sadlfksdkdlf,6116.61,6107.00,30,28176495
16054161,Slaijder24,6658.58,6106.01,-555,28176494
4550353,sandrox1099,6226.68,6105.24,393,28176495
7766387,saderen,6031.02,6104.78,1055,28176496
26539515,Fluorinedesu,5916.37,6104.24,1548,28176496
8088331,- BernKnox -,6300.83,6103.75,172,28176495
3382629,Acarin_FWYKRin,6227.16,6103.69,140,28176495
12019388,LNbot,6221.35,6103.40,214,28176495
22411715,yoshiakino,6121.58,6103.39,602,28176495
10494749,JudePrice11,6289.82,6103.22,424,28176495
8028288,Saracen,5855.39,6095.78,1635,28176496
1133763,dexter8489,6306.39,6094.87,-156,28176495
3108821,Sizuku,6486.42,6094.57,-282,28176494
12093301,tamiraa_,6188.45,6093.96,140,28176495
9804222,TKMCDD,6297.01,6093.67,-351,28176495
3022806,smile86542,6151.36,6092.47,435,28176495
16266640,AnimeOPMak,6412.89,6092.34,144,28176494
4635728,Trollface3399,6255,6092.06,289,28176495
2813924,darkgx000,6355.4,6090.94,198,28176495
2775169,Baaaaaka,6257.92,6089.99,489,28176495
8457406,ReMIRAI_hen,6292.63,6089.43,-152,28176495
8848902,cycle hit,6522.84,6088.89,-496,28176494
7674968,livetubegaizi,6427.13,6088.29,-224,28176494
2018521,fujiqn,6211.45,6087.28,225,28176495
9456950,Schynagel,6270.21,6084.99,192,28176495
284555,KelFlame,6327.8,6083.80,135,28176495
24275753,SoyUnTerere,6369.97,6083.50,211,28176495
9067566,Technopug,6414.98,6083.10,-19,28176494
20740330,Markeraaaaaaaa,6139.61,6082.81,250,28176495
5867803,aesthetic kid,6294.56,6080.39,70,28176495
7050679,Sturvos,5720.89,6079.49,-309,28176497
31732823,Azoz,6172.17,6079.21,-89,28176495
6482848,Tatara Liry,6262.62,6078.02,81,28176495
10176803,PSIXOPATKA,6352.14,6077.40,218,28176495
13456465,Yhank1008,6304.59,6076.06,-50,28176495
6363180,ales4011,6084.21,6075.49,461,28176495
10604480,_Rebirth_,6189.3,6075.37,611,28176495
15644957,miyaneki,6102.05,6075.05,299,28176495
20020441,cyger,5704.18,6074.70,776,28176497
7982003,t0nik,6032.73,6074.50,501,28176496
14158015,BBQsteak,6224.7,6073.42,442,28176495
4057177,shp,6291.41,6071.91,-128,28176495
11148874,d0_0b,6291.1,6071.90,88,28176495
7746085,Vorxz,6386.58,6071.65,-35,28176494
11294294,travidia_to,6082.49,6071.65,217,28176495
31194565,takotaberu2948,5934.48,6071.58,683,28176496
1702047,olin_2,6352.21,6071.21,-177,28176495
5001686,rinnoo,6296.06,6071.17,511,28176495
1127633,Risuxc,6219.68,6069.43,178,28176495
2951584,_Bad_Maniacs_,6130.13,6068.61,591,28176495
673028,Nicronight,6376.99,6067.88,-30,28176495
20779044,Kandelion,6117.2,6067.00,581,28176495
24025308,john343,6212.07,6066.31,154,28176495
8463562,Kopog,6348.2,6066.26,-60,28176495
9545961,xphh,6286.32,6065.69,-207,28176495
13984403,xurket,6240.42,6064.66,51,28176495
24100742,wasabishouyu,6069.19,6063.86,477,28176495
1950454,Zaraa,6230.87,6063.03,249,28176495
11998322,kapsikkum,6306.61,6061.49,370,28176495
7468492,Nabita,6412.84,6060.63,-315,28176494
8056732,Sa7,6126.02,6060.46,467,28176495
8351316,ryusei1028,6127.55,6059.20,448,28176495
1818717,Telten,5933.23,6058.91,1425,28176496
3997162,wwww,6367.84,6055.14,-312,28176495
4568028,Kankri,6325.39,6054.80,-34,28176495
22616987,Apatetic114,6042.4,6053.93,581,28176496
980128,JIMMYISGAY,6280.91,6053.08,507,28176495
617742,NAG,6110.65,6052.48,468,28176495
14099842,COLE9001,6362.79,6052.29,-89,28176495
17668607,[BBC]Nyarutoru,6105.58,6051.99,50,28176495
2460202,ikusia961,6132.72,6048.62,469,28176495
